,company_name,company_number,date_filed,doc_type,description,made_up_to,ixbrl,current_year,previous_year
1745,A2 SOFTWARE SERVICES LTD,NI059381,25 Feb 2016,AA,Total exemption small company accounts,31 May 2015,No,2015.0,2014.0
1746,A2 SOFTWARE SERVICES LTD,NI059381,02 Mar 2015,AA,Total exemption small company accounts,31 May 2014,No,2014.0,2013.0
1747,A2 SOFTWARE SERVICES LTD,NI059381,03 Mar 2014,AA,Total exemption small company accounts,31 May 2013,No,2013.0,2012.0
1748,A2 SOFTWARE SERVICES LTD,NI059381,21 Mar 2013,AA,Total exemption small company accounts,31 May 2012,No,2012.0,2011.0
1749,A2 SOFTWARE SERVICES LTD,NI059381,23 Mar 2012,AA,Total exemption small company accounts,31 May 2011,No,2011.0,2010.0
1750,A2 SOFTWARE SERVICES LTD,NI059381,09 Mar 2011,AA,Total exemption full accounts,31 May 2010,No,2010.0,2009.0
1751,A2 SOFTWARE SERVICES LTD,NI059381,14 May 2010,AA,Total exemption small company accounts,31 May 2009,No,2009.0,2008.0
1752,AMC MOBILE HAIRDRESSING LTD,NI626222,03 Oct 2019,AA,Accounts for a dormant company,31 August 2019,Yes,2019.0,2018.0
1753,AMC MOBILE HAIRDRESSING LTD,NI626222,11 Mar 2019,AA,Accounts for a dormant company,31 August 2018,Yes,2018.0,2017.0
1754,AMC MOBILE HAIRDRESSING LTD,NI626222,19 Apr 2018,AA,Accounts for a dormant company,31 August 2017,Yes,2017.0,2016.0
1755,AMC MOBILE HAIRDRESSING LTD,NI626222,15 May 2017,AA,Accounts for a dormant company,31 August 2016,Yes,2016.0,2015.0
1756,AMC MOBILE HAIRDRESSING LTD,NI626222,04 May 2016,AA,Accounts for a dormant company,31 August 2015,Yes,2015.0,2014.0
1757,JAM JAR COFFEE HOUSE LTD,NI636929,20 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
1758,JAM JAR COFFEE HOUSE LTD,NI636929,05 Jul 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
1759,JAM JAR COFFEE HOUSE LTD,NI636929,05 Sep 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
1760,HONEYCOMB JOBS LIMITED,NI642856,03 Jun 2020,AA,Total exemption full accounts,31 December 2019,Yes,2019.0,2018.0
1761,HONEYCOMB JOBS LIMITED,NI642856,10 Apr 2019,AA,Total exemption full accounts,31 December 2018,Yes,2018.0,2017.0
1762,HONEYCOMB JOBS LIMITED,NI642856,13 Apr 2018,AA,Total exemption full accounts,31 December 2017,Yes,2017.0,2016.0
1763,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,18 Feb 2020,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
1764,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,08 Oct 2018,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
1765,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,27 Oct 2017,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
1766,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,17 Feb 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
1767,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Dec 2015,AA,Total exemption small company accounts,30 June 2015,Yes,2015.0,2014.0
1768,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Mar 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
1769,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,28 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
1770,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Feb 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
1771,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,13 Mar 2012,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
1772,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Aug 2010,AA,Total exemption small company accounts,30 June 2010,No,2010.0,2009.0
1773,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,18 Mar 2020,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
1774,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,26 Feb 2019,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
1775,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,01 Mar 2018,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
1776,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,29 Mar 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
1777,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,09 Sep 2015,AA,Accounts for a dormant company,30 June 2015,Yes,2015.0,2014.0
1778,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,02 Mar 2015,AA,Accounts for a dormant company,30 June 2014,No,2014.0,2013.0
1779,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,27 Mar 2014,AA,Accounts for a dormant company,30 June 2013,No,2013.0,2012.0
1780,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,22 Feb 2013,AA,Accounts for a dormant company,30 June 2012,No,2012.0,2011.0
1781,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,22 Mar 2012,AA,Accounts for a dormant company,30 June 2011,No,2011.0,2010.0
1782,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,18 Mar 2011,AA,Accounts for a dormant company,30 June 2010,No,2010.0,2009.0
1783,105 DUBLIN ROAD MANAGEMENT COMPANY LIMITED,NI041084,10 Mar 2010,AA,Accounts for a dormant company,30 June 2009,No,2009.0,2008.0
1784,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,23 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
1785,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,20 Dec 2018,AA,Total exemption full accounts,31 March 2018,Yes,2018.0,2017.0
1786,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,29 Dec 2017,AA,Total exemption full accounts,31 March 2017,Yes,2017.0,2016.0
1787,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,19 Dec 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
1788,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,04 Jan 2016,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
1789,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,02 Jan 2015,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
1790,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,23 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
1791,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,13 Dec 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
1792,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,30 Dec 2011,AA,Accounts for a dormant company,31 March 2011,No,2011.0,2010.0
1793,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,22 Sep 2010,AA,Accounts for a dormant company,31 March 2010,No,2010.0,2009.0
1794,ALPHA COMMUNICATIONS (IRELAND) LIMITED,NI040690,15 Feb 2010,AA,Total exemption small company accounts,31 March 2009,No,2009.0,2008.0
1795,ADVANCED ANALYTICS LABS LTD,NI649580,30 Aug 2019,AA,Micro company accounts,30 November 2018,Yes,2018.0,2017.0
1796,NIAVAC LTD,NI018608,02 Jun 2020,AA,Total exemption full accounts,31 October 2019,No,2019.0,2018.0
1797,NIAVAC LTD,NI018608,19 Jun 2019,AA,Total exemption full accounts,31 October 2018,No,2018.0,2017.0
1798,NIAVAC LTD,NI018608,27 Jun 2018,AA,Total exemption full accounts,31 October 2017,No,2017.0,2016.0
1799,NIAVAC LTD,NI018608,09 May 2017,AA,Total exemption small company accounts,31 October 2016,No,2016.0,2015.0
1800,NIAVAC LTD,NI018608,18 Jul 2016,AA,Total exemption small company accounts,31 October 2015,No,2015.0,2014.0
1801,NIAVAC LTD,NI018608,03 Mar 2015,AA,Total exemption small company accounts,31 October 2014,No,2014.0,2013.0
1802,NIAVAC LTD,NI018608,14 May 2014,AA,Total exemption small company accounts,31 October 2013,No,2013.0,2012.0
1803,NIAVAC LTD,NI018608,18 Apr 2013,AA,Total exemption small company accounts,31 October 2012,No,2012.0,2011.0
1804,NIAVAC LTD,NI018608,29 May 2012,AA,Total exemption small company accounts,31 October 2011,No,2011.0,2010.0
1805,NIAVAC LTD,NI018608,28 Jan 2011,AA,Total exemption small company accounts,31 October 2010,No,2010.0,2009.0
1806,NIAVAC LTD,NI018608,09 Jun 2010,AA,Total exemption small company accounts,31 October 2009,No,2009.0,2008.0
1807,BELFAST POWER LIMITED,NI632418,20 Dec 2019,AA,Unaudited abridged accounts,31 March 2019,Yes,2019.0,2018.0
1808,BELFAST POWER LIMITED,NI632418,05 Nov 2018,AA,Unaudited abridged accounts,31 March 2018,Yes,2018.0,2017.0
1809,BELFAST POWER LIMITED,NI632418,22 Dec 2017,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
1810,BELFAST POWER LIMITED,NI632418,20 Dec 2016,AA,Accounts for a dormant company,31 March 2016,Yes,2016.0,2015.0
1811,NAVIGATE LEGAL FUTURES LIMITED,NI631793,25 Mar 2020,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
1812,NAVIGATE LEGAL FUTURES LIMITED,NI631793,29 Mar 2019,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
1813,NAVIGATE LEGAL FUTURES LIMITED,NI631793,14 Mar 2018,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
1814,NAVIGATE LEGAL FUTURES LIMITED,NI631793,09 Mar 2017,AA,Micro company accounts,30 June 2016,Yes,2016.0,2015.0
1815,1440 DESIGN LTD,NI623475,20 Dec 2019,AA,Total exemption full accounts,31 March 2019,Yes,2019.0,2018.0
1816,1440 DESIGN LTD,NI623475,03 Jan 2019,AA,Total exemption full accounts,31 March 2018,No,2018.0,2017.0
1817,1440 DESIGN LTD,NI623475,04 Jan 2018,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
1818,1440 DESIGN LTD,NI623475,22 Dec 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
1819,1440 DESIGN LTD,NI623475,15 Dec 2015,AA,Accounts for a dormant company,31 March 2015,Yes,2015.0,2014.0
1820,1 - 3 DUNISLAND LTD,NI625148,01 Jul 2020,AA,Accounts for a dormant company,30 June 2020,Yes,2020.0,2019.0
1821,1 - 3 DUNISLAND LTD,NI625148,01 Jul 2019,AA,Accounts for a dormant company,30 June 2019,Yes,2019.0,2018.0
1822,1 - 3 DUNISLAND LTD,NI625148,03 Jul 2018,AA,Accounts for a dormant company,30 June 2018,Yes,2018.0,2017.0
1823,1 - 3 DUNISLAND LTD,NI625148,26 Feb 2018,AA,Accounts for a dormant company,30 June 2017,Yes,2017.0,2016.0
1824,1 - 3 DUNISLAND LTD,NI625148,31 Mar 2017,AA,Accounts for a dormant company,30 June 2016,Yes,2016.0,2015.0
1825,1 - 3 DUNISLAND LTD,NI625148,17 Nov 2015,AA,Accounts for a dormant company,30 June 2015,Yes,2015.0,2014.0
1826,ALT TRADE COUNTER LTD,NI619768,16 Jun 2020,AA,Total exemption full accounts,31 July 2019,No,2019.0,2018.0
1827,ALT TRADE COUNTER LTD,NI619768,08 Apr 2019,AA,Total exemption full accounts,31 July 2018,No,2018.0,2017.0
1828,ALT TRADE COUNTER LTD,NI619768,17 Apr 2018,AA,Total exemption full accounts,31 July 2017,No,2017.0,2016.0
1829,ALT TRADE COUNTER LTD,NI619768,08 May 2017,AA,Total exemption full accounts,31 July 2016,No,2016.0,2015.0
1830,ALT TRADE COUNTER LTD,NI619768,04 May 2016,AA,Total exemption full accounts,31 July 2015,No,2015.0,2014.0
1831,ALT TRADE COUNTER LTD,NI619768,09 Apr 2015,AA,Total exemption full accounts,31 July 2014,No,2014.0,2013.0
1832,CLONROSE DEVELOPMENTS (ORMEAU) LIMITED,NI648602,10 Jul 2019,AA,Total exemption full accounts,31 March 2019,No,2019.0,2018.0
1833,ASTA'S GLAM FACTORY LIMITED,NI615135,30 Jan 2020,AA,Micro company accounts,31 October 2019,Yes,2019.0,2018.0
1834,ASTA'S GLAM FACTORY LIMITED,NI615135,30 Jul 2019,AA,Micro company accounts,31 October 2018,Yes,2018.0,2017.0
1835,ASTA'S GLAM FACTORY LIMITED,NI615135,07 Dec 2017,AA,Total exemption full accounts,31 October 2017,Yes,2017.0,2016.0
1836,ASTA'S GLAM FACTORY LIMITED,NI615135,31 Jul 2017,AA,Total exemption full accounts,31 October 2016,Yes,2016.0,2015.0
1837,ASTA'S GLAM FACTORY LIMITED,NI615135,26 Jul 2016,AA,Total exemption full accounts,31 October 2015,Yes,2015.0,2014.0
1838,ASTA'S GLAM FACTORY LIMITED,NI615135,31 Jul 2015,AA,Total exemption full accounts,31 October 2014,Yes,2014.0,2013.0
1839,ASTA'S GLAM FACTORY LIMITED,NI615135,11 Dec 2013,AA,Total exemption small company accounts,31 October 2013,No,2013.0,2012.0
1840,AB AVIATION & LOGISTICS GROUP LIMITED,NI635649,05 Jul 2019,AA,Micro company accounts,31 January 2019,Yes,2019.0,2018.0
1841,AB AVIATION & LOGISTICS GROUP LIMITED,NI635649,09 Nov 2018,AA,Micro company accounts,31 January 2018,Yes,2018.0,2017.0
1842,AB AVIATION & LOGISTICS GROUP LIMITED,NI635649,19 Oct 2017,AA,Accounts for a dormant company,31 January 2017,Yes,2017.0,2016.0
1843,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,31 Jul 2019,AA,Total exemption full accounts,31 October 2018,No,2018.0,2017.0
1844,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,03 Aug 2018,AA,Total exemption full accounts,31 October 2017,No,2017.0,2016.0
1845,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,02 Jun 2017,AA,Total exemption full accounts,31 October 2016,No,2016.0,2015.0
1846,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,03 Aug 2016,AA,Total exemption small company accounts,31 October 2015,No,2015.0,2014.0
1847,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,04 Aug 2015,AA,Total exemption small company accounts,31 October 2014,No,2014.0,2013.0
1848,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,01 Aug 2014,AA,Total exemption small company accounts,31 October 2013,No,2013.0,2012.0
1849,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,01 Aug 2013,AA,Total exemption small company accounts,31 October 2012,No,2012.0,2011.0
1850,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,23 Jul 2012,AA,Total exemption small company accounts,31 October 2011,No,2011.0,2010.0
1851,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,24 May 2011,AA,Total exemption small company accounts,31 October 2010,No,2010.0,2009.0
1852,LK COMMUNICATIONS (IRELAND) LIMITED,NI055546,02 Aug 2010,AA,Total exemption small company accounts,31 October 2009,No,2009.0,2008.0
1853,SERVASPORT LTD,NI036046,24 Sep 2018,AA,Total exemption full accounts,31 December 2017,Yes,2017.0,2016.0
1854,SERVASPORT LTD,NI036046,29 Jan 2018,AA,Unaudited abridged accounts,30 April 2017,Yes,2017.0,2016.0
1855,SERVASPORT LTD,NI036046,24 Jan 2017,AA,Total exemption small company accounts,30 April 2016,Yes,2016.0,2015.0
1856,SERVASPORT LTD,NI036046,02 Feb 2016,AA,Total exemption small company accounts,30 April 2015,No,2015.0,2014.0
1857,SERVASPORT LTD,NI036046,15 Jan 2015,AA,Total exemption small company accounts,30 April 2014,No,2014.0,2013.0
1858,SERVASPORT LTD,NI036046,21 Jan 2014,AA,Total exemption small company accounts,30 April 2013,No,2013.0,2012.0
1859,SERVASPORT LTD,NI036046,22 Mar 2013,AA,Total exemption small company accounts,30 April 2012,No,2012.0,2011.0
1860,SERVASPORT LTD,NI036046,01 Jun 2012,AA,Total exemption small company accounts,30 April 2011,No,2011.0,2010.0
1861,SERVASPORT LTD,NI036046,20 Sep 2011,AA,Total exemption small company accounts,30 April 2010,No,2010.0,2009.0
1862,SERVASPORT LTD,NI036046,20 Apr 2010,AA,Total exemption small company accounts,30 April 2009,No,2009.0,2008.0
1863,INC MARKETING LIMITED,NI058001,28 Jun 2019,AA,Unaudited abridged accounts,30 September 2018,Yes,2018.0,2017.0
1864,INC MARKETING LIMITED,NI058001,30 Jun 2018,AA,Unaudited abridged accounts,30 September 2017,Yes,2017.0,2016.0
1865,INC MARKETING LIMITED,NI058001,30 Jun 2017,AA,Total exemption small company accounts,30 September 2016,Yes,2016.0,2015.0
1866,INC MARKETING LIMITED,NI058001,05 Jul 2016,AA,Total exemption small company accounts,30 September 2015,No,2015.0,2014.0
1867,INC MARKETING LIMITED,NI058001,02 Jul 2015,AA,Total exemption small company accounts,30 September 2014,No,2014.0,2013.0
1868,INC MARKETING LIMITED,NI058001,16 Jun 2014,AA,Total exemption small company accounts,30 September 2013,No,2013.0,2012.0
1869,INC MARKETING LIMITED,NI058001,01 Feb 2013,AA,Total exemption small company accounts,30 September 2012,No,2012.0,2011.0
1870,INC MARKETING LIMITED,NI058001,26 Jan 2012,AA,Total exemption small company accounts,30 September 2011,No,2011.0,2010.0
1871,INC MARKETING LIMITED,NI058001,22 Feb 2011,AA,Total exemption small company accounts,30 September 2010,No,2010.0,2009.0
1872,INC MARKETING LIMITED,NI058001,29 Jun 2010,AA,Total exemption small company accounts,30 September 2009,No,2009.0,2008.0
1873,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,04 Sep 2019,AA,Total exemption full accounts,28 February 2019,Yes,2019.0,2018.0
1874,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,17 Aug 2018,AA,Total exemption full accounts,28 February 2018,Yes,2018.0,2017.0
1875,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,04 Sep 2017,AA,Total exemption full accounts,28 February 2017,Yes,2017.0,2016.0
1876,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,24 Aug 2016,AA,Total exemption small company accounts,28 February 2016,Yes,2016.0,2015.0
1877,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,18 Aug 2015,AA,Total exemption small company accounts,28 February 2015,Yes,2015.0,2014.0
1878,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,29 Sep 2014,AA,Total exemption small company accounts,28 February 2014,No,2014.0,2013.0
1879,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,11 Nov 2013,AA,Total exemption small company accounts,28 February 2013,No,2013.0,2012.0
1880,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,26 Nov 2012,AA,Total exemption small company accounts,28 February 2012,No,2012.0,2011.0
1881,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,24 Nov 2011,AA,Total exemption small company accounts,28 February 2011,No,2011.0,2010.0
1882,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,25 Nov 2010,AA,Total exemption small company accounts,28 February 2010,No,2010.0,2009.0
1883,FEEDBACK MYSTERY SHOPPING LIMITED,NI053968,21 Nov 2009,AA,Total exemption small company accounts,28 February 2009,No,2009.0,2008.0
1884,CITY OFFICE (NI) LTD,NI016316,04 Sep 2019,AA,Unaudited abridged accounts,31 December 2018,Yes,2018.0,2017.0
1885,CITY OFFICE (NI) LTD,NI016316,04 Sep 2018,AA,Unaudited abridged accounts,31 December 2017,Yes,2017.0,2016.0
1886,CITY OFFICE (NI) LTD,NI016316,15 Sep 2017,AA,Unaudited abridged accounts,31 December 2016,Yes,2016.0,2015.0
1887,CITY OFFICE (NI) LTD,NI016316,21 Sep 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
1888,CITY OFFICE (NI) LTD,NI016316,30 Jul 2015,AA,Total exemption small company accounts,31 December 2014,Yes,2014.0,2013.0
1889,CITY OFFICE (NI) LTD,NI016316,29 Sep 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
1890,CITY OFFICE (NI) LTD,NI016316,10 Jun 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
1891,CITY OFFICE (NI) LTD,NI016316,03 Sep 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
1892,CITY OFFICE (NI) LTD,NI016316,05 Apr 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
1893,CITY OFFICE (NI) LTD,NI016316,29 Sep 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
1894,ENTER YES LTD.,NI628546,31 Oct 2019,AA,Unaudited abridged accounts,31 January 2019,Yes,2019.0,2018.0
1895,ENTER YES LTD.,NI628546,26 Sep 2018,AA,Unaudited abridged accounts,31 January 2018,Yes,2018.0,2017.0
1896,ENTER YES LTD.,NI628546,06 Nov 2017,AA,Micro company accounts,31 January 2017,No,2017.0,2016.0
1897,ENTER YES LTD.,NI628546,07 Oct 2016,AA,Accounts for a dormant company,31 January 2016,Yes,2016.0,2015.0
1898,LAGAN GROUP LIMITED,NI604043,21 Aug 2019,AA,Total exemption full accounts,31 December 2018,No,2018.0,2017.0
1899,LAGAN GROUP LIMITED,NI604043,15 Feb 2018,AA,Total exemption full accounts,31 December 2017,No,2017.0,2016.0
1900,LAGAN GROUP LIMITED,NI604043,11 Oct 2017,AA,Total exemption full accounts,31 December 2016,No,2016.0,2015.0
1901,LAGAN GROUP LIMITED,NI604043,04 Apr 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
1902,LAGAN GROUP LIMITED,NI604043,11 Mar 2015,AA,Total exemption small company accounts,31 December 2014,No,2014.0,2013.0
1903,LAGAN GROUP LIMITED,NI604043,03 Apr 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
1904,LAGAN GROUP LIMITED,NI604043,19 Jul 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
1905,LAGAN GROUP LIMITED,NI604043,28 Nov 2011,AA,Accounts for a dormant company,31 August 2011,No,2011.0,2010.0
1906,QUALITY CARE SERVICES LIMITED,NI035888,13 Sep 2019,AA,Full accounts,31 March 2019,No,2019.0,2018.0
1907,QUALITY CARE SERVICES LIMITED,NI035888,31 Dec 2018,AA,Full accounts,31 March 2018,No,2018.0,2017.0
1908,QUALITY CARE SERVICES LIMITED,NI035888,19 Feb 2018,AA,Full accounts,31 March 2017,No,2017.0,2016.0
1909,QUALITY CARE SERVICES LIMITED,NI035888,21 Dec 2016,AA,Audit exemption subsidiary accounts,31 March 2016,No,2016.0,2015.0
1910,QUALITY CARE SERVICES LIMITED,NI035888,14 Jan 2016,AA,Audit exemption subsidiary accounts,31 March 2015,No,2015.0,2014.0
1911,QUALITY CARE SERVICES LIMITED,NI035888,23 Feb 2015,AA,Audit exemption subsidiary accounts,31 March 2014,No,2014.0,2013.0
1912,QUALITY CARE SERVICES LIMITED,NI035888,27 Nov 2013,AA,Audit exemption subsidiary accounts,31 March 2013,No,2013.0,2012.0
1913,QUALITY CARE SERVICES LIMITED,NI035888,15 Nov 2012,AA,Full accounts,31 March 2012,No,2012.0,2011.0
1914,QUALITY CARE SERVICES LIMITED,NI035888,06 Dec 2011,AA,Full accounts,31 March 2011,No,2011.0,2010.0
1915,QUALITY CARE SERVICES LIMITED,NI035888,21 Oct 2010,AA,Total exemption small company accounts,31 March 2010,No,2010.0,2009.0
1916,QUALITY CARE SERVICES LIMITED,NI035888,12 Feb 2010,AA,Total exemption small company accounts,31 March 2009,No,2009.0,2008.0
